beta,mix_ratio,cases
7.958979090709505932e-02,1.591795818141901186e-01,2.430000000000000000e+02
2.650700613579382026e-02,5.301401227158764051e-02,3.410000000000000000e+02
3.683764653789431409e-01,7.367529307578862818e-01,6.650000000000000000e+02
9.703986108060519422e-02,1.940797221612103884e-01,3.200000000000000000e+02
7.498274810083760400e-02,1.499654962016752080e-01,8.310000000000000000e+02
1.635908535550304466e-01,3.271817071100608931e-01,1.162000000000000000e+03
3.075196430601920827e-01,6.150392861203841655e-01,3.700000000000000000e+02
1.012161293320968936e-01,2.024322586641937871e-01,1.590000000000000000e+02
1.402059025412720761e-01,2.804118050825441522e-01,1.850000000000000000e+02
1.399334800162476133e-01,2.798669600324952267e-01,4.090000000000000000e+02
7.610802295260760131e-02,1.522160459052152026e-01,5.350000000000000000e+02
2.171049606320501479e-01,4.342099212641002959e-01,3.520000000000000000e+02
2.063843066322763597e-01,4.127686132645527195e-01,3.040000000000000000e+02
1.973498641660335617e-01,3.946997283320671235e-01,5.100000000000000000e+02
2.846973970571732848e-01,5.693947941143465696e-01,3.190000000000000000e+02
2.109683031530223407e-01,4.219366063060446814e-01,7.400000000000000000e+01
3.763832731643101392e-01,7.527665463286202785e-01,2.490000000000000000e+02
2.727230927385331238e-01,5.454461854770662477e-01,4.640000000000000000e+02
2.234461008231606316e-01,4.468922016463212632e-01,3.140000000000000000e+02
2.564741056065107383e-01,5.129482112130214766e-01,3.600000000000000000e+02
2.902365604123104958e-01,5.804731208246209917e-01,2.480000000000000000e+02
4.471407883742295475e-01,8.942815767484590950e-01,7.370000000000000000e+02
1.800810809387412559e-01,3.601621618774825118e-01,2.200000000000000000e+01
4.468180195835454449e-01,8.936360391670908898e-01,2.590000000000000000e+02
3.023422510765949589e-01,6.046845021531899178e-01,1.037000000000000000e+03
4.449496827328869308e-02,8.898993654657738617e-02,4.570000000000000000e+02
3.312626282991233406e-01,6.625252565982466812e-01,2.010000000000000000e+02
4.225754455928901199e-01,8.451508911857802397e-01,7.130000000000000000e+02
1.260568361172587637e-01,2.521136722345175274e-01,3.410000000000000000e+02
7.403372193522289590e-02,1.480674438704457918e-01,1.170000000000000000e+02
2.071971054351418040e-02,4.143942108702836080e-02,1.410000000000000000e+02
4.718549150918507351e-01,9.437098301837014702e-01,4.120000000000000000e+02
1.491477099572774412e-01,2.982954199145548824e-01,1.030000000000000000e+02
4.560964660165316431e-01,9.121929320330632862e-01,2.390000000000000000e+02
1.822355389586302055e-01,3.644710779172604109e-01,2.980000000000000000e+02
4.498992159298526028e-01,8.997984318597052056e-01,2.530000000000000000e+02
1.211351123695775800e-01,2.422702247391551600e-01,3.730000000000000000e+02
3.592050269216547354e-01,7.184100538433094707e-01,8.980000000000000000e+02
1.946787488176482950e-01,3.893574976352965900e-01,3.830000000000000000e+02
3.399499098164928124e-01,6.798998196329856247e-01,1.980000000000000000e+02
4.696592930641585451e-01,9.393185861283170901e-01,2.820000000000000000e+02
2.250346014854456289e-01,4.500692029708912578e-01,1.880000000000000000e+02
4.245451482916888786e-01,8.490902965833777571e-01,1.229000000000000000e+03
4.954478722332035789e-01,9.908957444664071579e-01,4.700000000000000000e+02
4.798015121359986423e-01,9.596030242719972847e-01,8.830000000000000000e+02
2.956391837691078051e-01,5.912783675382156101e-01,5.940000000000000000e+02
1.757265661415464142e-01,3.514531322830928284e-01,5.780000000000000000e+02
9.546448847889232869e-02,1.909289769577846574e-01,3.560000000000000000e+02
1.412433005383612605e-01,2.824866010767225211e-01,1.080000000000000000e+02
2.933816388539381426e-01,5.867632777078762851e-01,2.250000000000000000e+02
6.129022631930719500e-02,1.225804526386143900e-01,5.810000000000000000e+02
1.349728306277944156e-01,2.699456612555888313e-01,3.140000000000000000e+02
2.272587698505963427e-01,4.545175397011926854e-01,5.130000000000000000e+02
1.645334514447360785e-02,3.290669028894721571e-02,1.800000000000000000e+02
3.981815549737267590e-01,7.963631099474535180e-01,1.351000000000000000e+03
1.074725358331568570e-01,2.149450716663137140e-01,5.820000000000000000e+02
1.124940080038864254e-01,2.249880160077728508e-01,4.310000000000000000e+02
2.072013958753777807e-01,4.144027917507555614e-01,2.340000000000000000e+02
2.365308833219599283e-01,4.730617666439198565e-01,2.800000000000000000e+02
2.349396975993257586e-01,4.698793951986515172e-01,5.220000000000000000e+02
4.325838778038818000e-01,8.651677556077636000e-01,7.210000000000000000e+02
4.341474796332261965e-01,8.682949592664523930e-01,3.220000000000000000e+02
2.710745653633922503e-01,5.421491307267845006e-01,8.430000000000000000e+02
1.143923652171320859e-01,2.287847304342641719e-01,2.800000000000000000e+02
1.612781422834819178e-01,3.225562845669638357e-01,2.190000000000000000e+02
1.150916620425684878e-02,2.301833240851369755e-02,2.300000000000000000e+02
3.660163994574724966e-01,7.320327989149449932e-01,3.490000000000000000e+02
4.083060272574143834e-01,8.166120545148287668e-01,3.450000000000000000e+02
1.116720534828275491e-01,2.233441069656550981e-01,3.210000000000000000e+02
2.665495140967061860e-01,5.330990281934123720e-01,6.010000000000000000e+02
2.745348809703816451e-01,5.490697619407632901e-01,5.020000000000000000e+02
4.315442972499582974e-01,8.630885944999165948e-01,6.210000000000000000e+02
1.893273519350398004e-01,3.786547038700796008e-01,6.180000000000000000e+02
4.828646627219897458e-01,9.657293254439794916e-01,1.020000000000000000e+03
2.362909801160411050e-01,4.725819602320822099e-01,1.175000000000000000e+03
3.937055092782332788e-01,7.874110185564665576e-01,8.000000000000000000e+02
1.965109853157620545e-01,3.930219706315241091e-01,4.920000000000000000e+02
1.751360235660873732e-01,3.502720471321747464e-01,2.460000000000000000e+02
8.624728599297099008e-02,1.724945719859419802e-01,3.280000000000000000e+02
3.820233137890573505e-01,7.640466275781147010e-01,6.340000000000000000e+02
4.116772960903267720e-01,8.233545921806535439e-01,2.950000000000000000e+02
4.587500150622329520e-01,9.175000301244659040e-01,7.560000000000000000e+02
2.559356929698469729e-02,5.118713859396939458e-02,5.130000000000000000e+02
4.092192220171411710e-01,8.184384440342823419e-01,3.080000000000000000e+02
2.276392107882400095e-01,4.552784215764800191e-01,3.520000000000000000e+02
1.718941174914238590e-01,3.437882349828477180e-01,2.510000000000000000e+02
4.269727910954648209e-01,8.539455821909296418e-01,1.047000000000000000e+03
2.456262367936243307e-01,4.912524735872486614e-01,7.550000000000000000e+02
2.181607919030610909e-01,4.363215838061221818e-01,1.760000000000000000e+02
3.873873386660149909e-01,7.747746773320299818e-01,7.390000000000000000e+02
4.940114639064869251e-01,9.880229278129738502e-01,4.120000000000000000e+02
3.299523485848001036e-01,6.599046971696002073e-01,1.192000000000000000e+03
4.633641988943306700e-01,9.267283977886613400e-01,4.080000000000000000e+02
2.047413552612641907e-01,4.094827105225283814e-01,1.380000000000000000e+02
9.653182286806272216e-02,1.930636457361254443e-01,3.450000000000000000e+02
9.145523930280397007e-03,1.829104786056079401e-02,4.100000000000000000e+02
6.603417921064058671e-02,1.320683584212811734e-01,2.860000000000000000e+02
1.330758723730485205e-01,2.661517447460970409e-01,2.400000000000000000e+01
1.801998965806385078e-01,3.603997931612770156e-01,6.300000000000000000e+01
4.295381464963841101e-01,8.590762929927682201e-01,5.560000000000000000e+02
3.496808173837001599e-02,6.993616347674003197e-02,4.140000000000000000e+02
1.329494020281526967e-01,2.658988040563053934e-01,1.760000000000000000e+02
2.481127366809654511e-01,4.962254733619309022e-01,9.410000000000000000e+02
1.435442065077554008e-01,2.870884130155108016e-01,1.910000000000000000e+02
2.055486747467197284e-01,4.110973494934394568e-01,9.310000000000000000e+02
2.001857062516732011e-02,4.003714125033464022e-02,6.190000000000000000e+02
3.054380528971836761e-01,6.108761057943673523e-01,5.320000000000000000e+02
1.458552615769170835e-01,2.917105231538341670e-01,3.870000000000000000e+02
4.120531510613762993e-01,8.241063021227525986e-01,8.470000000000000000e+02
3.170099387825098258e-01,6.340198775650196517e-01,5.460000000000000000e+02
3.554918530074623328e-01,7.109837060149246657e-01,1.128000000000000000e+03
2.831901159995628414e-01,5.663802319991256828e-01,4.240000000000000000e+02
3.085778763268682834e-01,6.171557526537365668e-01,1.900000000000000000e+02
5.583564501132659563e-02,1.116712900226531913e-01,3.250000000000000000e+02
2.469631792043502361e-01,4.939263584087004721e-01,2.020000000000000000e+02
4.340115279215949751e-01,8.680230558431899501e-01,1.046000000000000000e+03
5.730792633669956615e-02,1.146158526733991323e-01,8.800000000000000000e+01
4.341269735537153229e-01,8.682539471074306459e-01,4.970000000000000000e+02
3.784927251693107064e-01,7.569854503386214128e-01,5.410000000000000000e+02
4.519207285969903398e-01,9.038414571939806796e-01,6.910000000000000000e+02
1.240744389581273643e-01,2.481488779162547287e-01,2.830000000000000000e+02
3.752902600364004804e-01,7.505805200728009607e-01,5.140000000000000000e+02
2.933288068058501619e-01,5.866576136117003237e-01,6.050000000000000000e+02
2.049416766303657766e-03,4.098833532607315533e-03,7.500000000000000000e+01
4.175649010012105200e-01,8.351298020024210400e-01,5.510000000000000000e+02
4.433242809802535045e-01,8.866485619605070090e-01,3.990000000000000000e+02
1.697783385812455248e-01,3.395566771624910496e-01,2.530000000000000000e+02
2.411378187950563579e-01,4.822756375901127157e-01,3.250000000000000000e+02
4.665202043299308543e-01,9.330404086598617086e-01,3.000000000000000000e+02
3.557408991799160813e-01,7.114817983598321627e-01,1.910000000000000000e+02
1.517503494030132960e-01,3.035006988060265920e-01,3.830000000000000000e+02
1.819265678724995006e-01,3.638531357449990011e-01,2.150000000000000000e+02
8.195544036588053860e-02,1.639108807317610772e-01,5.050000000000000000e+02
4.868518024914602060e-01,9.737036049829204121e-01,4.550000000000000000e+02
4.509695076953336157e-01,9.019390153906672314e-01,6.890000000000000000e+02
3.389828648997895155e-01,6.779657297995790310e-01,4.640000000000000000e+02
8.399673445855337928e-02,1.679934689171067586e-01,1.300000000000000000e+01
1.922222536905221490e-01,3.844445073810442981e-01,7.460000000000000000e+02
2.313985123460353677e-01,4.627970246920707353e-01,3.000000000000000000e+00
3.716954976948642630e-01,7.433909953897285261e-01,4.320000000000000000e+02
4.020885303941560407e-01,8.041770607883120814e-01,7.700000000000000000e+02
1.714213806060936873e-01,3.428427612121873747e-01,2.190000000000000000e+02
2.147292196375494289e-03,4.294584392750988577e-03,1.280000000000000000e+02
2.747422533715015436e-01,5.494845067430030872e-01,1.159000000000000000e+03
3.077822777486141081e-01,6.155645554972282163e-01,9.360000000000000000e+02
8.231469471031360730e-02,1.646293894206272146e-01,1.500000000000000000e+01
4.155520533275556261e-01,8.311041066551112522e-01,3.440000000000000000e+02
1.091080591353377205e-02,2.182161182706754410e-02,6.740000000000000000e+02
2.197678038337096962e-01,4.395356076674193924e-01,4.760000000000000000e+02
3.285317171517019297e-01,6.570634343034038594e-01,5.180000000000000000e+02
1.391768861948195490e-01,2.783537723896390981e-01,2.220000000000000000e+02
4.438596462570505441e-01,8.877192925141010882e-01,6.340000000000000000e+02
5.181964934633420672e-02,1.036392986926684134e-01,1.050000000000000000e+02
4.363169418772794850e-01,8.726338837545589699e-01,1.610000000000000000e+02
1.415637843434343068e-01,2.831275686868686137e-01,4.420000000000000000e+02
2.232615388353483832e-01,4.465230776706967664e-01,1.810000000000000000e+02
2.014358685199417742e-01,4.028717370398835484e-01,7.880000000000000000e+02
3.885335808735795871e-01,7.770671617471591741e-01,3.960000000000000000e+02
2.982283024505097413e-01,5.964566049010194826e-01,2.930000000000000000e+02
3.199491551285662538e-01,6.398983102571325077e-01,1.133000000000000000e+03
4.494661527200057294e-01,8.989323054400114588e-01,5.880000000000000000e+02
3.804758140839576974e-01,7.609516281679153948e-01,9.920000000000000000e+02
4.162174750530567291e-01,8.324349501061134582e-01,1.420000000000000000e+02
3.084103969902124431e-01,6.168207939804248863e-01,8.050000000000000000e+02
1.768548286603335296e-01,3.537096573206670591e-01,5.040000000000000000e+02
4.747313826219752286e-01,9.494627652439504573e-01,2.500000000000000000e+02
2.540139261055013864e-01,5.080278522110027728e-01,3.550000000000000000e+02
3.557642981007547167e-02,7.115285962015094334e-02,4.600000000000000000e+02
4.201941653879204264e-02,8.403883307758408527e-02,3.330000000000000000e+02
2.307254299404808418e-01,4.614508598809616835e-01,2.210000000000000000e+02
2.966136410508021792e-01,5.932272821016043585e-01,8.660000000000000000e+02
4.503479200066899946e-01,9.006958400133799891e-01,3.900000000000000000e+02
1.900402434072434588e-02,3.800804868144869175e-02,1.630000000000000000e+02
1.109164937260254113e-02,2.218329874520508227e-02,1.890000000000000000e+02
1.460499973679523777e-01,2.920999947359047555e-01,8.200000000000000000e+02
2.278118126012051992e-02,4.556236252024103983e-02,2.740000000000000000e+02
5.135715064503165728e-03,1.027143012900633146e-02,2.640000000000000000e+02
1.646953735280540787e-01,3.293907470561081574e-01,2.250000000000000000e+02
1.209610292144029930e-01,2.419220584288059861e-01,6.880000000000000000e+02
6.067596599837371540e-02,1.213519319967474308e-01,2.440000000000000000e+02
1.118679563152653045e-01,2.237359126305306090e-01,3.380000000000000000e+02
3.060482761833693832e-02,6.120965523667387664e-02,2.140000000000000000e+02
1.057673865594022100e-03,2.115347731188044200e-03,2.740000000000000000e+02
2.486067982340732230e-01,4.972135964681464460e-01,5.220000000000000000e+02
1.262919524694873785e-01,2.525839049389747570e-01,4.330000000000000000e+02
3.045237721561626643e-01,6.090475443123253285e-01,5.350000000000000000e+02
2.903295221805261006e-01,5.806590443610522012e-01,1.700000000000000000e+02
1.139243400830011188e-01,2.278486801660022376e-01,3.510000000000000000e+02
4.512627616882597392e-01,9.025255233765194784e-01,6.900000000000000000e+02
5.702575825886241345e-02,1.140515165177248269e-01,7.080000000000000000e+02
2.662354648370396926e-01,5.324709296740793851e-01,6.270000000000000000e+02
2.732362571402720541e-01,5.464725142805441083e-01,3.990000000000000000e+02
4.829821984964672299e-01,9.659643969929344598e-01,6.320000000000000000e+02
3.320825052277155409e-01,6.641650104554310818e-01,3.260000000000000000e+02
3.860236749978466220e-01,7.720473499956932439e-01,3.000000000000000000e+02
8.872113487183019842e-02,1.774422697436603968e-01,6.890000000000000000e+02
3.854434348084522788e-01,7.708868696169045576e-01,6.130000000000000000e+02
7.474899641673415918e-02,1.494979928334683184e-01,1.120000000000000000e+02
2.152736462316632848e-01,4.305472924633265697e-01,5.550000000000000000e+02
3.302429938260580400e-01,6.604859876521160800e-01,4.350000000000000000e+02
2.512872377417064151e-01,5.025744754834128303e-01,3.360000000000000000e+02
3.378333213296608184e-01,6.756666426593216368e-01,3.960000000000000000e+02
1.931889244283355178e-01,3.863778488566710356e-01,2.210000000000000000e+02
1.776853772291241973e-01,3.553707544582483946e-01,1.510000000000000000e+02
6.909560961430866177e-02,1.381912192286173235e-01,1.068000000000000000e+03
2.775448878583299250e-01,5.550897757166598501e-01,7.000000000000000000e+02
2.279795641566810249e-01,4.559591283133620498e-01,5.300000000000000000e+02
1.230375390823673087e-01,2.460750781647346175e-01,7.070000000000000000e+02
1.090333797226150647e-01,2.180667594452301294e-01,1.810000000000000000e+02
3.122868196485919512e-01,6.245736392971839024e-01,6.000000000000000000e+00
1.856319867184971772e-01,3.712639734369943545e-01,5.230000000000000000e+02
1.022129805245560741e-01,2.044259610491121482e-01,4.340000000000000000e+02
